"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"RH_DorsAttnB_PostC_3","Epoch","MemoryDetail",0.0668055345280077,0.0219257129600482,3.04690363545928,27.4474883772008,0.00506518944996229,0.0175135364032594
"RH_DorsAttnB_PostC_4","Epoch","MemoryDetail",0.0650591577961513,0.0284732851386336,2.28491926658216,24.5930863929677,0.031221924013891,0.0804172539132
"RH_HIPP","Epoch","MemoryDetail",-0.022698921606942,0.016056995247951,-1.41364690319869,26.0520486214379,0.169304277849981,0.291464580687007
"RH_LimbicA_TempPole_1","Epoch","MemoryDetail",0.00433733991791152,0.0112320484380791,0.386157515418737,24.3124874775081,0.702738710537531,0.78052550718509
"RH_LimbicA_TempPole_2","Epoch","MemoryDetail",0.0205709471361925,0.0103585891978258,1.98588309115591,25.7247621295671,0.0578003649345837,0.129694754282507
"RH_LimbicA_TempPole_3","Epoch","MemoryDetail",0.00319831771301811,0.0117851564942535,0.271385256070009,25.6611626432567,0.788266047422055,0.85535251954308
"RH_LimbicA_TempPole_4","Epoch","MemoryDetail",0.032730163523436,0.0147773009408507,2.21489456392919,22.6320695221401,0.0371208564375401,0.0912368037741949
"RH_LimbicB_OFC_1","Epoch","MemoryDetail",-0.0484006794120211,0.012521738550734,-3.86533221532437,25.0612376295966,0.000697279773241211,0.00407092734754873
"RH_LimbicB_OFC_2","Epoch","MemoryDetail",-0.0810270525747992,0.0170623223521667,-4.74888768963561,24.7448108250737,0.000073167027918201,0.00059704294781252
"RH_LimbicB_OFC_3","Epoch","MemoryDetail",-0.0666186596942815,0.0173699231768221,-3.8352881020899,24.3748625781079,0.000781493042551017,0.0040798670679946
"RH_LimbicB_OFC_4","Epoch","MemoryDetail",-0.136132454976738,0.0278708193997328,-4.88440806222018,24.4876227407718,0.0000529628800859418,0.000450184480730505
"RH_SalVentAttnA_FrMed_1","Epoch","MemoryDetail",0.00918982647581977,0.0122780527550138,0.748475891021649,26.5598452303502,0.460750326187491,0.573128454525903
"RH_SalVentAttnA_FrMed_2","Epoch","MemoryDetail",0.0236765607560341,0.0161691124302926,1.46430800441937,27.2558882263784,0.154549489931595,0.27900969863757
"RH_SalVentAttnA_FrOper_1","Epoch","MemoryDetail",0.00554030073313784,0.0154383651243953,0.358865766452382,27.6141436464473,0.722424878786574,0.796619866337628
"RH_SalVentAttnA_Ins_1","Epoch","MemoryDetail",-0.0233447131208409,0.015398957501202,-1.51599308713065,25.4781420341917,0.1418310672294,0.260662501935114
"RH_SalVentAttnA_Ins_2","Epoch","MemoryDetail",0.0184124537888607,0.0130427727710621,1.4116978124247,25.7246638310724,0.170021005400754,0.291464580687007
"RH_SalVentAttnA_ParMed_1","Epoch","MemoryDetail",-0.000497202598562165,0.013476935114312,-0.0368928539274598,26.3222813021076,0.970848810927579,0.985339091687693
"RH_SalVentAttnA_ParMed_2","Epoch","MemoryDetail",0.016032868156487,0.0148623552546188,1.07875689161073,27.1246334089141,0.29019603618661,0.426936668075139
"RH_SalVentAttnA_ParOper_1","Epoch","MemoryDetail",0.0292311833781401,0.0289164956006467,1.01088263881763,25.23818874609,0.32166656827242,0.4471995263939
"RH_SalVentAttnA_PrC_1","Epoch","MemoryDetail",0.0417622965302262,0.0253425644212339,1.64791123092636,23.4779954390688,0.112690751814348,0.214849657664738
"RH_SalVentAttnB_Ins_1","Epoch","MemoryDetail",-0.105878920052061,0.0172343649886313,-6.1434767177035,24.989285603409,0.00000201569378697607,0.00009203643774943
"RH_SalVentAttnB_Ins_2","Epoch","MemoryDetail",-0.0901513276646767,0.0246289546982275,-3.6603797753205,23.4499616193057,0.00127181955948514,0.00579269040884506
"RH_SalVentAttnB_IPL_1","Epoch","MemoryDetail",-0.0269658060175693,0.0308802739274586,-0.873237267289633,28.1754052682795,0.389915651644705,0.503435398326075
"RH_SalVentAttnB_PFCl_1","Epoch","MemoryDetail",-0.103495294810635,0.0266834400152287,-3.87863389246544,23.3041279425374,0.000745967733468906,0.0040798670679946
"RH_SalVentAttnB_PFClv_1","Epoch","MemoryDetail",-0.138017105662048,0.030904614251173,-4.46590611163541,26.1990712404842,0.000135587759881242,0.000987853679134761
